id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE
200001,0.0001897668,4.2834363e-06,8.472586e-06,0.032013915,0.8407539,1.4887248e-05,0.00010150483,0.0024212706,0.121378444,0.0018941541,2.3921479e-05,3.6504018e-05,0.00064059003,4.5717658e-07,0.00040481339,4.364382e-07,1.4320135e-05,8.871767e-05,9.595324e-06
200002,2.353382e-06,1.4645035e-07,2.0372825e-06,0.0015727219,1.5918913e-05,1.3328487e-06,0.0019673202,3.3909825e-07,0.0007642729,3.362539e-06,1.019617e-07,2.2932973e-06,1.0968332e-07,2.7156875e-07,0.9956631,4.398317e-07,1.5744012e-06,2.24563e-06,3.7086192e-08
200003,0.0015819131,0.0051437463,8.358225e-06,0.04775723,8.4627565e-05,4.6701738e-05,0.030124487,0.00031825367,0.9032939,6.063427e-05,5.3057865e-05,0.004126736,1.691604e-05,0.00020367673,0.006517049,2.7810873e-05,3.9288723e-05,0.000113304704,0.0004824689
200004,1.190166e-05,0.8147486,5.885041e-07,0.013421554,9.82523e-07,4.3280535e-09,0.03252869,7.224972e-05,0.13668363,7.4767763e-06,0.00079470186,0.0015953287,3.5255532e-06,0.00012704746,6.0285777e-07,1.4482468e-06,5.81253e-07,1.147546e-06,3.284438e-08
200005,0.0003445232,3.909384e-05,2.0435346e-05,0.08521893,0.48703772,8.238375e-05,0.0015301193,0.027058262,0.37715968,0.0033082243,0.00023247546,1.33863205e-05,0.0030751757,3.0123404e-06,0.01344098,2.1027556e-06,0.0007818877,0.00046877793,0.00018284311
200006,1.923269e-05,3.3780085e-05,0.18852615,0.00019960466,7.571851e-08,2.3942946e-06,7.976039e-05,3.1579227e-06,2.4753099e-05,7.47357e-05,6.110847e-05,2.4359533e-05,0.0001722289,0.08433481,0.00011901368,0.72628564,3.162386e-06,3.6098863e-05,3.4941667e-09
200007,0.000780948,0.00305287,9.363916e-05,0.05436694,0.00015019669,0.00052038475,0.040276308,0.00041192194,0.5777008,0.00063767383,0.00024494337,0.0011095259,4.6503654e-05,0.00060597796,0.3185253,0.00020565507,0.000241937,0.0007155158,0.000312979
200008,0.0002254754,2.4189242e-06,3.2742828e-05,0.0055247624,4.6381636e-05,6.655173e-06,0.006853841,6.706657e-07,0.0037875597,3.5717774e-05,4.6856638e-07,0.00041359934,1.9698562e-06,7.833798e-05,0.9829291,1.9443933e-05,2.839042e-06,3.7222697e-05,7.999375e-07
200009,2.0740129e-06,0.0015544347,1.8191821e-07,0.024295945,1.799343e-05,0.0001297112,0.00018752251,0.01139081,0.03668734,2.2799557e-07,0.0011843698,3.328812e-06,7.861225e-05,2.1556995e-07,2.809378e-05,7.456118e-08,0.80757266,1.0073994e-05,0.11685622
200010,6.2173467e-06,0.07288057,2.1257598e-05,0.01834032,1.36294575e-05,0.00042255427,0.0018161333,0.004002495,0.33154523,0.0002989354,0.08110907,1.7719893e-06,0.0003278409,3.0430305e-05,0.0008331176,1.4235871e-05,0.488086,0.0001265254,0.00012368687
200011,8.5580605e-06,0.05347474,2.0499434e-05,0.022802003,2.9749797e-05,0.00039660078,0.0022270798,0.0043173567,0.51109076,0.000493786,0.06542588,2.0164387e-06,0.00037725648,2.8129094e-05,0.001242337,1.2693996e-05,0.33776897,0.00015691589,0.00012468213
200012,6.7498704e-06,0.867533,6.063481e-07,0.011250145,4.522662e-07,5.186979e-09,0.021076327,0.00012369761,0.09687158,4.297936e-06,0.0011855954,0.00183664,3.2704647e-06,0.00010413751,3.5985147e-07,1.6785772e-06,4.64317e-07,1.0575312e-06,2.3643553e-08
200013,1.4862458e-05,0.83812845,2.8382435e-06,0.012849776,1.4851851e-06,1.9221208e-08,0.025881238,0.00011772336,0.1191203,1.5317433e-05,0.001235151,0.0023113487,9.586831e-06,0.0003005212,1.1319853e-06,7.197015e-06,5.640983e-07,2.4751491e-06,5.0008016e-08
200014,0.0005453094,6.8804016e-05,0.0012199049,0.07363412,1.2231316e-05,5.2080867e-07,0.507603,5.939659e-07,0.0017504535,3.8975682e-05,7.7512993e-07,2.818662e-06,6.887393e-05,0.18037203,0.22977638,0.004815031,4.1929193e-06,8.5935484e-05,9.836399e-08
200015,3.7090927e-06,0.013884498,2.9243897e-06,0.038017765,5.8882633e-05,0.00015095664,0.0014689135,0.008016512,0.4950714,6.33613e-05,0.02124693,6.949354e-07,0.00026300995,4.122713e-06,0.000737817,1.2155147e-06,0.42014402,6.742042e-05,0.0007958323
200016,0.90210825,4.2249438e-05,1.4172101e-05,0.035941847,0.00043877214,1.3292314e-06,0.00016007315,8.285002e-05,0.041701127,2.0676882e-05,4.9893e-06,0.016935863,0.000113784256,0.0021956314,9.6864074e-05,1.9997971e-05,3.084684e-06,3.357636e-05,8.483998e-05
200017,6.0063717e-06,0.08532329,8.948307e-06,0.0038768942,9.294613e-06,1.3448779e-07,0.0033811103,3.0661333e-05,0.9022616,0.0005761252,0.0040125707,0.00045067776,7.019643e-06,3.9712253e-05,3.813781e-06,5.3098333e-06,3.4871272e-07,6.400009e-06,5.929617e-08
200018,0.00082389294,1.8748942e-06,6.935949e-06,0.038728923,0.93047106,2.7738399e-05,3.3804747e-05,0.002452967,0.026377061,0.00030250015,5.09093e-06,0.00023095756,0.0003692179,4.0044367e-07,9.987485e-05,3.635477e-07,9.452432e-06,3.119872e-05,2.6786116e-05
200019,5.4661727e-05,1.36409135e-05,0.008174799,0.0001787334,3.6716803e-09,3.511009e-08,5.3259148e-05,1.0160915e-07,1.5068577e-05,3.171488e-06,2.9901312e-06,6.5300565e-06,4.0632654e-05,0.90861815,4.006975e-05,0.0827893,6.2237895e-08,8.821871e-06,6.775377e-10
200020,7.4563372e-06,0.85595727,3.781307e-07,0.017685125,2.1957966e-07,4.8194577e-09,0.019806476,0.0005190402,0.09926962,2.2396227e-06,0.0032189211,0.0034282692,2.9201947e-06,9.680367e-05,2.524658e-07,1.1513165e-06,2.5094455e-06,1.4107947e-06,5.0225747e-08
200021,0.0001983641,0.10176494,0.0063244263,0.014037617,0.0002078473,1.4721969e-05,0.008310257,0.0002226336,0.80828726,0.021371372,0.021589523,0.0033117607,0.0004964792,0.007438852,0.00027461234,0.0058181696,7.681513e-06,0.0003222502,1.2478766e-06
200022,2.5379606e-05,0.732244,2.8423318e-07,0.021183405,1.1395608e-06,4.373562e-09,0.044926148,0.00019329332,0.19726658,6.637108e-06,0.0011103464,0.0029267422,3.6715203e-06,0.00010537959,7.0927996e-07,7.184817e-07,3.9164916e-06,1.5954054e-06,1.0471832e-07
200023,1.996096e-06,8.536855e-08,1.8986274e-06,0.0025063474,2.2587508e-05,6.5864384e-07,0.0031462805,2.7367506e-07,0.00057143735,2.4329595e-06,4.5835904e-08,1.0737008e-06,1.12283026e-07,2.639191e-07,0.9937416,3.756005e-07,9.949979e-07,1.6588732e-06,1.9197403e-08
200024,2.4678298e-05,0.8087383,2.5055616e-07,0.019345168,5.7816044e-07,3.0021323e-09,0.032393415,0.00016751741,0.13478637,3.4114119e-06,0.00085723115,0.0035548715,2.3625091e-06,0.00012194812,5.14674e-07,9.365141e-07,1.2849382e-06,1.0920156e-06,6.2876474e-08
200025,3.145919e-05,0.00029067218,6.944281e-06,0.048670728,0.003754981,6.7553825e-05,0.0021250888,0.0064549297,0.9164167,0.0017005136,0.0016492045,6.660933e-07,0.00041375344,3.0238414e-06,0.01134038,2.155493e-06,0.006877754,0.00013765572,5.578054e-05
200026,6.7040535e-05,0.038303282,0.00093310495,0.012263789,0.00023858753,4.918944e-06,0.009766012,6.06437e-05,0.91224796,0.017778086,0.0053717145,0.00072409725,0.00016543505,0.0011185956,0.00017189683,0.00065806933,2.8379127e-06,0.00012313179,6.748365e-07
200027,0.00032381172,2.2257003e-05,2.047285e-05,0.0879063,0.56313205,3.5849815e-05,0.002602245,0.01790634,0.2979396,0.003131602,0.00010924773,9.128369e-06,0.0018963945,2.4797616e-06,0.024276614,2.1394542e-06,0.00030038846,0.00033127054,5.187142e-05
200028,0.0008785681,0.0101771215,0.21707669,0.015424778,0.0007804041,9.6984106e-05,0.008683969,9.521808e-05,0.22731017,0.1931862,0.010451801,0.0017875899,0.0029870048,0.06960277,0.001271367,0.23850982,1.3504106e-05,0.0016643016,1.7798556e-06
200029,1.4421331e-05,0.78510946,8.630579e-07,0.014553622,1.5868222e-06,6.180143e-09,0.03860865,6.601096e-05,0.15920998,1.2193427e-05,0.0007637841,0.00149258,4.765261e-06,0.0001571388,8.941467e-07,1.9156398e-06,6.6513337e-07,1.4700919e-06,4.116347e-08
200030,1.5039328e-05,1.3451989e-05,1.5171644e-05,0.013020577,6.431217e-05,2.4095383e-05,0.0035667943,2.882248e-05,0.034558658,6.338022e-05,3.465499e-05,1.1338436e-06,4.4823814e-06,3.3909057e-06,0.9481773,8.67021e-06,0.00037866802,2.0335445e-05,1.0602251e-06
200031,7.472002e-06,0.038166784,1.4159463e-05,0.024260394,3.4195436e-05,0.00029764418,0.0022144187,0.0042365254,0.5870027,0.0004220182,0.050369587,1.4756018e-06,0.00032540734,1.9645855e-05,0.0012885972,8.29433e-06,0.29107553,0.00013137962,0.00012374809
200032,0.0007216508,0.0002326174,7.282296e-07,0.021523701,4.89262e-05,0.00054317433,0.00011192282,0.005027107,0.033388168,4.8296084e-07,5.3165488e-05,0.009963598,8.035076e-06,5.75213e-07,3.0959534e-05,5.8447637e-07,0.0037221166,2.5018266e-05,0.9245975
200033,0.0010605727,0.06493345,2.540652e-06,0.13180505,0.00018616887,5.4089276e-07,0.067214616,0.0182285,0.7091652,1.9739547e-05,0.0018806441,0.0036094578,0.0001500335,8.122914e-05,2.5063742e-05,2.0589157e-06,0.00141706,3.5086403e-05,0.00018302232
200034,0.0010434551,0.0070823515,6.87407e-06,0.029922303,8.2200395e-06,9.234502e-05,0.0049945414,0.00014458898,0.92019147,3.592421e-05,0.00010428049,0.03515403,1.0686104e-05,0.00023777706,0.0005356345,6.9699105e-05,1.6414551e-05,6.217675e-05,0.0002870413
200035,0.00022247244,1.5072414e-06,4.989401e-06,0.031224294,0.9316156,1.6169548e-05,3.0260711e-05,0.001873582,0.0340254,0.0004711523,5.578499e-06,5.2576623e-05,0.0002969131,2.1739397e-07,0.00011292011,2.18727e-07,6.548913e-06,3.0411727e-05,9.2377995e-06
200036,1.9118657e-05,2.3991057e-05,0.19115897,0.00027589424,7.135486e-08,2.2731904e-06,0.000122030484,2.4788815e-06,2.3032884e-05,7.061916e-05,4.6596626e-05,1.4407826e-05,0.000121221565,0.073659495,0.00019110773,0.734237,4.5599695e-06,2.7159516e-05,2.4951865e-09
200037,2.6118923e-06,0.02245588,3.3117003e-06,0.027741266,2.2377835e-05,0.00013928369,0.0016242112,0.0051070075,0.48392496,7.795652e-05,0.031200593,4.9761735e-07,0.00017665628,5.117438e-06,0.0006743757,1.6095087e-06,0.42647293,5.583434e-05,0.00031343175
200038,1.5545405e-05,2.483123e-05,0.17075178,0.00021308959,4.9690602e-08,1.6382518e-06,0.00012916367,1.4773832e-06,1.5998785e-05,4.6184217e-05,2.8558532e-05,1.3388867e-05,0.0001314675,0.09833469,0.00014691947,0.7301181,2.2934023e-06,2.4837935e-05,2.2162172e-09
200039,2.6857408e-05,0.7617328,2.9096152e-06,0.041745942,6.4789987e-07,1.4494577e-07,0.018945482,0.010875286,0.12158383,6.786252e-06,0.030373136,0.014186806,1.6449889e-05,0.00035219576,1.4684196e-06,8.6392e-06,0.00012499,1.3635512e-05,1.9245397e-06
200040,6.953361e-06,1.7370692e-06,4.7197996e-06,0.009357106,4.5276793e-05,4.6688756e-06,0.0028809435,6.868191e-06,0.011420359,1.922457e-05,3.395983e-06,6.2939364e-07,1.0009979e-06,8.983994e-07,0.97619164,1.9933514e-06,4.6519926e-05,5.897308e-06,1.4479502e-07
200041,0.0012067133,0.008792261,0.21813966,0.01501634,0.0015793621,0.00021349396,0.0064831707,0.00018463522,0.21703964,0.23786004,0.014967326,0.0023817886,0.00332361,0.051487572,0.0020394102,0.21697794,3.08683e-05,0.0022730415,3.2303317e-06
200042,4.0597024e-06,7.165685e-07,4.2856846e-06,0.0008065369,8.922402e-06,6.6636385e-06,0.0007911282,5.528511e-07,0.001990697,1.30031585e-05,7.782722e-07,1.5613181e-05,1.2343106e-07,6.176894e-07,0.9963458,1.3940291e-06,3.3489946e-06,5.6407484e-06,1.3319786e-07
200043,0.00029630508,6.4450496e-06,9.020095e-06,0.050536595,0.8586372,4.521921e-05,9.455345e-05,0.0055157673,0.08248189,0.0008592622,2.5788582e-05,4.514523e-05,0.00088437676,5.462359e-07,0.00038111038,4.992486e-07,4.5833167e-05,8.3742634e-05,5.0642248e-05
200044,3.833441e-06,0.048419956,8.681177e-06,0.020103142,1.2989209e-05,0.00022338078,0.0019135776,0.0036707642,0.43584922,0.00017972154,0.0546583,9.489663e-07,0.00021291699,1.41509645e-05,0.0007500498,5.2593728e-06,0.43376285,8.026852e-05,0.00013001869
200045,2.433072e-07,0.027933782,5.69554e-07,0.009276414,6.651754e-07,4.2798332e-05,0.00053289504,0.0015223136,0.1149733,4.1876556e-06,0.025515627,1.1067917e-07,2.8022203e-05,1.3763275e-06,7.3077805e-05,3.7642135e-07,0.8198991,7.5929524e-06,0.00018764989
200046,0.00010157215,2.1320164e-05,3.41937e-07,0.00718847,0.00022358037,0.00073349604,1.156249e-05,0.005075083,0.0018092911,1.490269e-07,1.0015752e-05,0.00021358291,3.591578e-05,6.131703e-08,1.4885817e-05,1.07091786e-07,0.008192374,9.862984e-06,0.9763583
200047,7.782523e-05,0.572543,2.4978224e-05,0.035935696,1.4025739e-05,5.3256056e-08,0.07915608,6.081224e-05,0.3070598,0.00021226732,0.0008409687,0.0015081341,4.711182e-05,0.0024550436,9.475142e-06,4.2611206e-05,1.2295873e-06,1.0818011e-05,1.3304768e-07
200048,6.593425e-06,2.6418948e-06,6.740739e-06,0.00109494,1.7453229e-05,3.6855505e-05,0.0007023767,2.959696e-06,0.005188174,2.769769e-05,3.789515e-06,2.493837e-05,3.1904725e-07,7.383268e-07,0.99285215,1.9782294e-06,1.4929518e-05,1.3423177e-05,1.3052113e-06
200049,3.1509267e-06,0.053693265,8.188642e-06,0.018128417,8.8095285e-06,0.00022232252,0.0017088533,0.0033383684,0.36157647,0.0001385354,0.057413574,8.188247e-07,0.00019259569,1.3817602e-05,0.00061242684,5.1546067e-06,0.5027416,6.934241e-05,0.00012432237
200050,0.0023397512,0.01705443,0.00033791256,0.25799045,0.0001781965,8.0478664e-08,0.13903546,4.6617944e-05,0.5243997,0.0012668078,0.00022013472,0.00026215683,0.0003239371,0.055870175,0.000103710394,0.00050817855,2.239322e-06,5.9885406e-05,2.277713e-07
200051,5.6919744e-06,0.06756443,1.785223e-05,0.018805036,1.3637068e-05,0.0003736336,0.0018562383,0.0038788237,0.35845676,0.00027889787,0.07502782,1.5602436e-06,0.00030302355,2.6322663e-05,0.00082569255,1.1728329e-05,0.47231424,0.00011676317,0.000121782796
200052,0.0060613356,6.3469715e-06,1.9748757e-05,0.09159539,0.85750186,0.0002002431,4.4823162e-05,0.003291044,0.03254524,0.00031845397,9.135874e-06,0.0073844683,0.0005840771,1.880941e-06,0.00015557914,2.0596112e-06,2.3268658e-05,5.4422348e-05,0.0002005525
200053,0.00032789586,0.0003959291,0.029948227,0.0371663,9.905262e-06,9.130848e-06,0.16665027,2.8095383e-06,0.0009127201,0.00022818982,9.8402215e-06,1.28249885e-05,0.00042517704,0.5137825,0.10436751,0.14552277,1.6821981e-05,0.00021097105,1.6741079e-07
200054,0.00022463834,0.0002480797,5.7971018e-05,0.01965915,0.0001173532,0.0012894747,0.008581239,0.00010997421,0.19723575,0.0004186168,6.1014445e-05,0.00040215964,1.4025081e-05,4.9276936e-05,0.77072227,5.89137e-05,0.00013833906,0.000374696,0.0002370462
200055,5.640528e-07,0.009799391,6.630722e-06,0.007326872,4.2514534e-07,0.0002593834,0.00031056773,0.0012437567,0.07498114,8.418526e-06,0.025775913,1.524613e-07,2.20297e-05,5.5704854e-06,0.0015164325,8.598626e-06,0.8784939,1.0344776e-05,0.00022979811
200056,0.00023583729,1.6027934e-06,5.080074e-06,0.032237336,0.93077,1.7363342e-05,3.2450258e-05,0.0021324083,0.03356826,0.0004468202,5.9312447e-06,5.0976207e-05,0.0003243907,2.2820502e-07,0.000120524914,2.2513738e-07,7.837408e-06,3.168878e-05,1.110165e-05
200057,1.0424323e-05,1.734901e-05,0.15712462,0.00013368238,1.945219e-08,8.3979455e-07,7.1952665e-05,9.4362144e-07,9.438748e-06,2.506711e-05,2.0467118e-05,1.0099871e-05,0.000109373825,0.110721804,7.6998665e-05,0.7316478,1.2163785e-06,1.7926464e-05,1.0922094e-09
200058,1.2552815e-07,0.07626422,2.1234393e-06,0.004662381,7.970126e-08,4.1426567e-05,0.00028752993,0.0019830354,0.033129483,3.9239635e-06,0.09268203,2.9671637e-07,2.2499704e-05,3.2582245e-06,1.8162089e-05,1.7201875e-06,0.79086584,7.680857e-06,2.4210705e-05
200059,1.0657682e-05,0.8441586,6.6212954e-07,0.012791134,8.923516e-07,4.898257e-09,0.030203102,7.9665035e-05,0.110241555,6.371018e-06,0.00073901727,0.0016268771,3.5597418e-06,0.0001338484,6.215163e-07,1.809755e-06,4.5806672e-07,1.1111364e-06,2.9270215e-08
200060,0.00027382898,1.6059716e-06,5.1558686e-06,0.03444539,0.93237895,2.091433e-05,2.9764265e-05,0.0022224796,0.029701812,0.0003784504,5.3749695e-06,6.511879e-05,0.00031110106,2.2920706e-07,0.0001086489,2.3313738e-07,7.976074e-06,2.9231636e-05,1.3690535e-05
200061,7.0505e-08,0.04703875,7.0436425e-07,0.004684839,5.369061e-08,2.2996433e-05,0.00025984758,0.0010423623,0.04421404,1.8996409e-06,0.051064294,1.0324648e-07,1.1457797e-05,1.4870137e-06,1.6946451e-05,5.7542775e-07,0.8516115,3.3595168e-06,2.4694098e-05
200062,4.952882e-05,1.8170156e-05,1.5452079e-05,0.09882425,0.0041622417,2.515059e-05,0.012577468,0.0005686707,0.14891253,0.00034850484,3.8960086e-05,8.885868e-07,6.044653e-05,2.6936993e-06,0.73383313,4.382128e-06,0.0004853734,6.7192115e-05,4.9061828e-06
200063,5.323827e-06,0.025798583,7.511452e-06,0.02635959,3.7978636e-05,0.000185737,0.0021325287,0.0046862485,0.6360559,0.00026043417,0.037263073,9.84516e-07,0.00025076838,1.0607625e-05,0.0011197268,3.865753e-06,0.26556927,9.676021e-05,0.00015508774
200064,6.9934777e-06,0.041031767,1.3864833e-05,0.023720903,3.0439647e-05,0.00029707392,0.0021841964,0.004178048,0.56305146,0.00039126253,0.052543435,1.4521293e-06,0.00031831267,1.9666926e-05,0.0011920725,8.164843e-06,0.3107586,0.00012759182,0.00012473698
200065,1.6056887e-07,0.034156736,5.451602e-07,0.007311276,2.921098e-07,3.6704212e-05,0.00043572372,0.001114611,0.092474185,3.4382845e-06,0.030161487,9.441157e-08,1.918343e-05,1.3720902e-06,5.090285e-05,3.9684898e-07,0.8341267,5.561547e-06,0.00010070299
200066,2.1251183e-06,0.057562638,6.395271e-06,0.015026854,4.6340074e-06,0.00018837061,0.0014283933,0.0028587326,0.2699502,8.1747516e-05,0.057172857,6.102646e-07,0.00014672754,1.1492205e-05,0.00042837192,4.1922012e-06,0.5949608,4.9810336e-05,0.00011502605
200067,1.3294225e-07,0.01016574,1.7147659e-07,0.008886181,6.0180827e-07,2.8990333e-05,0.00023729092,0.0015884552,0.067377396,6.3240924e-07,0.009604236,8.685967e-08,1.6756427e-05,3.7062617e-07,2.606517e-05,1.07978664e-07,0.9012288,3.4665811e-06,0.00083457807
200068,3.985922e-09,0.037347183,1.3399318e-07,0.0030203324,2.441518e-09,4.3404375e-06,8.340708e-05,0.0010169124,0.018584877,1.3983124e-07,0.056275554,3.2983387e-08,2.1050646e-06,2.4833201e-07,1.9058142e-06,1.2279313e-07,0.88365465,6.215958e-07,7.3725323e-06
200069,4.508703e-06,2.4333394e-06,5.3535277e-06,0.00096084405,1.1650626e-05,2.4226962e-05,0.00051335926,2.5150846e-06,0.005326677,2.2775648e-05,4.5257534e-06,1.3190072e-05,2.2506954e-07,5.4270805e-07,0.9930801,1.6679307e-06,1.528347e-05,9.426653e-06,6.7136665e-07
200070,0.00079256704,0.005184041,0.3216257,0.0063300957,0.0003313968,9.721788e-05,0.0024756906,0.00011210816,0.055971432,0.07854143,0.009325963,0.0022277017,0.0024548448,0.088402934,0.0008511347,0.42391312,1.5487556e-05,0.0013461097,1.1161902e-06
200071,0.9440604,1.2920281e-05,1.0466225e-05,0.021838967,0.00021370218,6.0877585e-07,5.7240435e-05,2.5663185e-05,0.020125167,1.3862217e-05,2.1874264e-06,0.011033416,6.526604e-05,0.002416929,5.7482725e-05,1.4530693e-05,1.2258068e-06,1.9564563e-05,3.0305888e-05
200072,9.128317e-05,2.4550013e-06,0.00034424945,0.00013013334,4.7050125e-10,1.2303532e-09,1.8469016e-05,4.0919454e-09,7.6101114e-06,5.3992363e-07,2.2840472e-07,1.0308491e-06,4.7421413e-06,0.9943758,3.1666777e-06,0.0050191884,3.6887073e-09,1.1115521e-06,1.1391952e-10
200073,1.0670908e-05,0.86050224,6.02441e-07,0.012878294,6.880407e-07,4.697926e-09,0.026510036,9.9564335e-05,0.09718512,4.8048582e-06,0.00077668234,0.0018886706,3.3083986e-06,0.00013534114,5.3727524e-07,1.8884679e-06,4.25823e-07,1.0562748e-06,2.8035922e-08
200074,3.473301e-06,0.06975487,1.2163498e-05,0.015585604,6.8100567e-06,0.00028279566,0.0015571556,0.0033365053,0.27243492,0.00014654172,0.07199526,1.0628447e-06,0.00021504973,1.9559402e-05,0.00054697547,8.169177e-06,0.56390184,7.748734e-05,0.00011367622
200075,4.3699492e-05,0.6632363,5.5032157e-05,0.019905979,1.0541426e-05,2.1749194e-07,0.035505015,0.00014029427,0.2733479,0.00021910635,0.00275228,0.0030130374,6.144898e-05,0.0015934369,9.514623e-06,8.899643e-05,1.5585092e-06,1.537796e-05,1.8846464e-07
200076,0.055002883,4.633829e-06,1.0461507e-06,0.0050410964,0.00019410021,1.3159561e-05,3.5662379e-06,1.0545998e-05,0.0068569565,8.559865e-06,1.05597e-06,0.93269503,2.3599567e-05,1.7169821e-05,5.4232252e-05,1.5178844e-06,8.477758e-07,1.1994012e-05,5.8036578e-05
200077,0.0006784311,0.0077792457,0.05654789,0.015910788,0.0027721964,0.00014929957,0.006981073,0.00012632676,0.51181066,0.3254786,0.01130635,0.0010980878,0.0019789024,0.012193514,0.0016926337,0.041809354,1.719351e-05,0.0016662218,3.3378342e-06
200078,6.288065e-06,0.8734774,2.876074e-07,0.012790797,2.3910852e-07,2.737484e-09,0.019834973,0.00016299075,0.09028024,2.1128485e-06,0.0012351088,0.0021284737,1.996896e-06,7.655516e-05,2.2473628e-07,9.481577e-07,5.2487286e-07,7.722103e-07,2.0407116e-08
200079,6.9128005e-06,0.05349387,1.6789705e-05,0.021887967,2.3101988e-05,0.00034927085,0.0021214637,0.0041079917,0.4824696,0.00037854898,0.063753165,1.6486072e-06,0.00032815905,2.4133864e-05,0.0010779266,1.0414153e-05,0.36969247,0.00013222558,0.00012439405
200080,0.00092978304,0.008492136,9.833009e-05,0.42735124,6.758386e-05,1.8790487e-08,0.40361753,4.268306e-05,0.108272575,0.00012040133,3.0131265e-05,2.2320293e-05,0.00016625684,0.05031866,0.00028264336,0.0001607314,4.680623e-06,2.2221953e-05,9.35303e-08
200081,0.00026279208,0.00822099,0.016144339,0.010072563,0.0010458461,3.8375332e-05,0.0043055173,4.973801e-05,0.7484933,0.18416867,0.007861858,0.0006343623,0.000806932,0.005172226,0.00047878554,0.011547249,3.8477997e-06,0.0006911672,1.307739e-06
200082,0.0003723514,2.090924e-05,1.4355218e-05,0.08140402,0.75475013,0.00012581142,0.00019270994,0.012237748,0.14606391,0.0011831964,8.130451e-05,4.783467e-05,0.0019757533,1.2157459e-06,0.00089130865,9.984205e-07,0.00024105933,0.00017868537,0.00021669213
